Company ID,cluster,region,macro
12139,4,Marche,Centre
12140,1,Veneto,North
12142,1,Marche,Centre
12143,0,Emilia-Romagna,North
12146,3,Lombardia,North
12147,1,Emilia-Romagna,North
12148,1,Lombardia,North
12150,1,Lombardia,North
12151,2,Trentino-Alto Adige,North
12152,2,Lazio,Centre
12155,1,Lombardia,North
12156,0,Lombardia,North
12158,3,Veneto,North
12159,2,Calabria,South
12160,2,Sardegna,Islands
12161,3,Lombardia,North
12163,3,Veneto,North
12165,1,Lazio,Centre
12167,4,Emilia-Romagna,North
12168,2,Friuli-Venezia Giulia,North
12174,3,Veneto,North
12175,0,Emilia-Romagna,North
12176,1,Toscana,Centre
12177,1,Campania,South
12179,1,Puglia,South
12181,2,Lombardia,North
12182,1,Sicilia,Islands
12184,0,Veneto,North
12186,0,Lombardia,North
12187,1,Puglia,South
12188,2,Umbria,Centre
12190,1,Emilia-Romagna,North
12191,3,Lazio,Centre
12192,2,Lombardia,North
12196,0,Lazio,Centre
12198,1,Toscana,Centre
12200,3,Lombardia,North
12201,3,Campania,South
12203,2,Calabria,South
12205,1,Emilia-Romagna,North
12208,2,Lombardia,North
12209,0,Toscana,Centre
12210,0,Emilia-Romagna,North
12211,4,Sicilia,Islands
12212,3,Lombardia,North
12214,0,Umbria,Centre
12215,0,Lombardia,North
12218,1,Lombardia,North
12219,0,Sardegna,Islands
12222,0,Puglia,South
12223,2,Emilia-Romagna,North
12224,2,Veneto,North
12225,3,Lombardia,North
12226,0,Abruzzo,South
12227,0,Piemonte,North
12228,3,Lombardia,North
12229,2,Veneto,North
12230,0,Veneto,North
12232,2,Emilia-Romagna,North
12235,0,Lombardia,North
12236,1,Campania,South
12237,0,Lombardia,North
12238,2,Toscana,Centre
12239,0,Piemonte,North
12243,4,Basilicata,South
12246,1,Toscana,Centre
12247,1,Marche,Centre
12249,0,Sicilia,Islands
12251,3,Campania,South
12253,0,Campania,South
12254,1,Piemonte,North
12259,1,Emilia-Romagna,North
12262,3,Campania,South
12263,0,Lombardia,North
12265,3,Lazio,Centre
12270,2,Lombardia,North
12275,1,Umbria,Centre
12276,0,Trentino-Alto Adige,North
12277,1,Lombardia,North
12278,0,Lombardia,North
12279,0,Emilia-Romagna,North
12281,3,Veneto,North
12284,4,Piemonte,North
12286,0,Liguria,North
12287,3,Lazio,Centre
12288,1,Toscana,Centre
12290,0,Emilia-Romagna,North
12292,2,Liguria,North
12293,0,Friuli-Venezia Giulia,North
12294,0,Campania,South
12295,0,Lombardia,North
12296,1,Veneto,North
12297,1,Emilia-Romagna,North
12298,4,Lombardia,North
12299,3,Emilia-Romagna,North
12300,1,Lombardia,North
12303,4,Emilia-Romagna,North
12304,1,Sicilia,Islands
12305,3,Veneto,North
12306,0,Piemonte,North
12307,3,Lombardia,North
12309,0,Lombardia,North
12311,1,Toscana,Centre
12312,3,Piemonte,North
12314,1,Veneto,North
12315,4,Piemonte,North
12316,4,Emilia-Romagna,North
12317,0,Lombardia,North
12320,2,Piemonte,North
12323,3,Emilia-Romagna,North
12324,3,Toscana,Centre
12325,0,Veneto,North
12327,2,Lazio,Centre
12331,1,Sicilia,Islands
12333,4,Veneto,North
12334,2,Lombardia,North
12335,0,Campania,South
12336,2,Veneto,North
12337,3,Lombardia,North
12338,2,Lombardia,North
12339,0,Piemonte,North
12340,3,Valle d'Aosta,North
12341,0,Basilicata,South
12343,2,Puglia,South
12345,2,Emilia-Romagna,North
12347,0,Liguria,North
12349,2,Emilia-Romagna,North
12350,0,Lazio,Centre
12351,0,Lombardia,North
12352,4,Campania,South
12353,0,Piemonte,North
12355,0,Lombardia,North
12356,1,Veneto,North
12358,0,Lombardia,North
12360,3,Lombardia,North
12363,2,Lombardia,North
12365,1,Umbria,Centre
12366,2,Toscana,Centre
12367,3,Sicilia,Islands
12368,3,Emilia-Romagna,North
12369,4,Lazio,Centre
12370,0,Toscana,Centre
12371,3,Lombardia,North
12372,0,Lombardia,North
12373,0,Puglia,South
12376,0,Toscana,Centre
12378,1,Sardegna,Islands
12380,1,Sicilia,Islands
12381,0,Veneto,North
12383,0,Lombardia,North
12386,0,Piemonte,North
12387,3,Lombardia,North
12391,0,Piemonte,North
12392,1,Campania,South
12393,2,Lombardia,North
12395,2,Campania,South
12397,3,Veneto,North
12399,2,Lombardia,North
12400,0,Sicilia,Islands
12401,0,Lazio,Centre
12402,1,Lombardia,North
12403,3,Campania,South
12404,3,Lombardia,North
12406,2,Toscana,Centre
12408,1,Toscana,Centre
12409,2,Veneto,North
12410,2,Lombardia,North
12411,0,Lombardia,North
12412,1,Piemonte,North
12414,2,Emilia-Romagna,North
12415,0,Puglia,South
12416,1,Toscana,Centre
12418,1,Lazio,Centre
12420,1,Lombardia,North
12421,1,Lombardia,North
12422,0,Basilicata,South
12423,1,Campania,South
12424,0,Lombardia,North
12426,3,Trentino-Alto Adige,North
12428,2,Lombardia,North
12431,0,Emilia-Romagna,North
12432,4,Lombardia,North
12433,3,Piemonte,North
12434,2,Sicilia,Islands
12437,1,Lazio,Centre
12439,1,Lombardia,North
12440,0,Puglia,South
12442,0,Lazio,Centre
12443,0,Lombardia,North
12444,2,Lombardia,North
12445,1,Campania,South
12447,4,Emilia-Romagna,North
12448,1,Lombardia,North
12451,0,Piemonte,North
12452,1,Emilia-Romagna,North
12453,4,Lombardia,North
12454,3,Lombardia,North
12457,3,Trentino-Alto Adige,North
12460,0,Marche,Centre
12461,3,Emilia-Romagna,North
12462,3,Calabria,South
12463,3,Campania,South
12464,1,Piemonte,North
12467,2,Emilia-Romagna,North
12469,1,Lazio,Centre
12471,4,Lazio,Centre
12472,0,Veneto,North
12474,1,Liguria,North
12476,2,Lombardia,North
12477,3,Lombardia,North
12478,3,Sardegna,Islands
12481,1,Lombardia,North
12483,1,Toscana,Centre
12484,4,Lombardia,North
12487,3,Lazio,Centre
12488,1,Piemonte,North
12490,4,Veneto,North
12491,2,Abruzzo,South
12493,3,Sardegna,Islands
12494,2,Lazio,Centre
12495,1,Marche,Centre
12496,3,Umbria,Centre
12499,2,Veneto,North
12500,1,Lombardia,North
12502,1,Trentino-Alto Adige,North
12504,3,Lazio,Centre
12505,1,Sicilia,Islands
12507,1,Campania,South
12508,1,Lazio,Centre
12509,2,Veneto,North
12510,0,Campania,South
12516,1,Emilia-Romagna,North
12518,3,Lombardia,North
12519,1,Puglia,South
12521,4,Veneto,North
12524,0,Trentino-Alto Adige,North
12525,0,Umbria,Centre
12527,4,Friuli-Venezia Giulia,North
12528,1,Lombardia,North
12529,4,Lombardia,North
12531,2,Campania,South
12532,0,Lombardia,North
12533,4,Emilia-Romagna,North
12535,1,Piemonte,North
12536,2,Lombardia,North
12537,1,Lombardia,North
12538,3,Veneto,North
12539,1,Veneto,North
12542,0,Lombardia,North
12545,0,Abruzzo,South
12546,1,Trentino-Alto Adige,North
12548,3,Lombardia,North
12551,3,Lombardia,North
12553,0,Emilia-Romagna,North
12556,2,Lombardia,North
12559,2,Abruzzo,South
12560,1,Lombardia,North
12561,0,Piemonte,North
12562,0,Veneto,North
12565,0,Emilia-Romagna,North
12566,3,Veneto,North
12567,2,Lombardia,North
12568,2,Friuli-Venezia Giulia,North
12569,3,Liguria,North
12570,1,Lombardia,North
12571,3,Puglia,South
12574,1,Puglia,South
12575,3,Lombardia,North
12578,1,Marche,Centre
12579,2,Veneto,North
12582,4,Lazio,Centre
12583,1,Toscana,Centre
12584,0,Marche,Centre
12585,4,Lazio,Centre
12587,1,Lombardia,North
12590,3,Lazio,Centre
12592,4,Veneto,North
12593,3,Lazio,Centre
12594,0,Lombardia,North
12595,0,Emilia-Romagna,North
12596,2,Campania,South
12597,0,Campania,South
12598,4,Veneto,North
12599,3,Lombardia,North
12601,2,Emilia-Romagna,North
12603,0,Piemonte,North
12604,0,Lazio,Centre
12605,0,Lombardia,North
12606,3,Abruzzo,South
12607,1,Piemonte,North
12608,0,Marche,Centre
12609,4,Veneto,North
12610,3,Lombardia,North
12612,2,Trentino-Alto Adige,North
12613,0,Campania,South
12614,2,Campania,South
12616,2,Abruzzo,South
12618,3,Sicilia,Islands
12620,3,Toscana,Centre
12621,2,Veneto,North
12624,2,Lombardia,North
12625,0,Campania,South
12626,2,Veneto,North
12627,0,Veneto,North
12628,3,Lombardia,North
12629,2,Lazio,Centre
12630,1,Friuli-Venezia Giulia,North
12631,4,Lombardia,North
12632,2,Lazio,Centre
12633,2,Emilia-Romagna,North
12634,3,Emilia-Romagna,North
12635,2,Lazio,Centre
12642,1,Sicilia,Islands
12643,0,Campania,South
12645,3,Trentino-Alto Adige,North
12646,1,Campania,South
12648,1,Lombardia,North
12650,0,Lombardia,North
12651,1,Emilia-Romagna,North
12652,3,Lombardia,North
12654,0,Marche,Centre
12657,1,Emilia-Romagna,North
12658,0,Lombardia,North
12661,2,Lombardia,North
12662,2,Toscana,Centre
12663,3,Piemonte,North
12665,2,Lazio,Centre
12666,2,Piemonte,North
12669,1,Lazio,Centre
12671,2,Umbria,Centre
12673,1,Trentino-Alto Adige,North
12674,0,Abruzzo,South
12676,1,Lazio,Centre
12677,1,Lazio,Centre
12678,3,Campania,South
12679,0,Toscana,Centre
12682,2,Campania,South
12684,1,Lazio,Centre
12685,0,Emilia-Romagna,North
12686,0,Piemonte,North
12688,0,Lombardia,North
12689,1,Marche,Centre
12690,1,Emilia-Romagna,North
12692,0,Emilia-Romagna,North
12693,0,Friuli-Venezia Giulia,North
12696,0,Lazio,Centre
12698,1,Toscana,Centre
12699,0,Lombardia,North
12700,0,Toscana,Centre
12703,0,Lombardia,North
12706,4,Veneto,North
12709,1,Marche,Centre
12710,0,Sardegna,Islands
12711,1,Veneto,North
12714,4,Lombardia,North
12715,3,Veneto,North
12716,1,Puglia,South
12717,0,Friuli-Venezia Giulia,North
12718,1,Lazio,Centre
12719,2,Lombardia,North
12720,1,Piemonte,North
12723,3,Calabria,South
12724,1,Campania,South
12725,2,Emilia-Romagna,North
12727,3,Veneto,North
12728,0,Lazio,Centre
12729,2,Lombardia,North
12730,1,Sicilia,Islands
12732,3,Emilia-Romagna,North
12733,1,Lombardia,North
12736,2,Emilia-Romagna,North
12737,3,Lombardia,North
12738,0,Abruzzo,South
12739,4,Toscana,Centre
12740,0,Umbria,Centre
12742,2,Emilia-Romagna,North
12743,2,Lombardia,North
12747,3,Veneto,North
12752,2,Veneto,North
12753,0,Lombardia,North
12754,1,Lombardia,North
12755,1,Friuli-Venezia Giulia,North
12756,4,Sardegna,Islands
12760,0,Liguria,North
12763,2,Piemonte,North
12765,3,Lombardia,North
12766,2,Lombardia,North
12767,1,Lombardia,North
12768,3,Trentino-Alto Adige,North
12769,1,Lazio,Centre
12771,0,Veneto,North
12773,0,Sicilia,Islands
12774,3,Emilia-Romagna,North
12776,0,Veneto,North
12777,3,Trentino-Alto Adige,North
12778,0,Lombardia,North
12779,0,Veneto,North
12780,4,Lombardia,North
12781,3,Toscana,Centre
12782,1,Calabria,South
12784,1,Sicilia,Islands
12786,2,Campania,South
12787,1,Liguria,North
12788,3,Lazio,Centre
12790,2,Lazio,Centre
12791,1,Lombardia,North
12792,3,Emilia-Romagna,North
12793,2,Emilia-Romagna,North
12795,0,Liguria,North
12798,3,Emilia-Romagna,North
12799,2,Emilia-Romagna,North
12800,2,Marche,Centre
12802,1,Campania,South
12803,3,Lombardia,North
12804,0,Emilia-Romagna,North
12805,2,Veneto,North
12806,2,Campania,South
12807,2,Friuli-Venezia Giulia,North
12808,3,Veneto,North
12810,0,Lombardia,North
12812,1,Lazio,Centre
12814,2,Puglia,South
12815,1,Piemonte,North
12817,1,Lombardia,North
12820,2,Veneto,North
12821,2,Veneto,North
12822,0,Abruzzo,South
12824,2,Marche,Centre
12825,1,Molise,South
12826,0,Lombardia,North
12830,4,Lazio,Centre
12831,0,Lombardia,North
12833,3,Puglia,South
12835,0,Veneto,North
12836,2,Emilia-Romagna,North
12837,3,Toscana,Centre
12841,3,Emilia-Romagna,North
12842,0,Valle d'Aosta,North
12844,2,Lombardia,North
12845,4,Veneto,North
12848,3,Lombardia,North
12849,2,Piemonte,North
12850,2,Emilia-Romagna,North
12851,1,Abruzzo,South
12853,0,Piemonte,North
12855,1,Veneto,North
12856,3,Toscana,Centre
12858,4,Lombardia,North
12859,0,Emilia-Romagna,North
12861,1,Lombardia,North
12862,2,Veneto,North
12863,1,Emilia-Romagna,North
12864,2,Lombardia,North
12865,3,Lazio,Centre
12866,0,Sardegna,Islands
12867,0,Marche,Centre
12869,4,Lombardia,North
12871,0,Emilia-Romagna,North
12872,2,Emilia-Romagna,North
12876,3,Emilia-Romagna,North
12877,1,Piemonte,North
12880,1,Piemonte,North
12881,3,Lazio,Centre
12882,3,Lombardia,North
12884,1,Liguria,North
12886,3,Umbria,Centre
12887,2,Piemonte,North
12890,2,Veneto,North
12891,0,Emilia-Romagna,North
12892,3,Lazio,Centre
12895,3,Puglia,South
12896,4,Sicilia,Islands
12897,1,Friuli-Venezia Giulia,North
12899,0,Veneto,North
12900,2,Calabria,South
12901,0,Friuli-Venezia Giulia,North
12902,0,Campania,South
12903,0,Sicilia,Islands
12904,0,Emilia-Romagna,North
12907,0,Lombardia,North
12909,3,Lombardia,North
12910,4,Emilia-Romagna,North
12911,1,Piemonte,North
12912,3,Lazio,Centre
12913,0,Puglia,South
12914,3,Marche,Centre
12915,3,Friuli-Venezia Giulia,North
12916,1,Toscana,Centre
12918,1,Veneto,North
12919,0,Lombardia,North
12923,0,Campania,South
12925,1,Lazio,Centre
12929,1,Lazio,Centre
12930,1,Puglia,South
12931,3,Puglia,South
12932,0,Piemonte,North
12933,1,Trentino-Alto Adige,North
12934,3,Lazio,Centre
12935,3,Lombardia,North
12938,2,Veneto,North
12940,1,Lombardia,North
12941,1,Lombardia,North
12943,0,Lombardia,North
12945,3,Emilia-Romagna,North
12946,3,Veneto,North
12947,2,Piemonte,North
12948,3,Veneto,North
12951,4,Marche,Centre
12952,0,Emilia-Romagna,North
12953,3,Liguria,North
12954,3,Campania,South
12955,0,Veneto,North
12956,0,Toscana,Centre
12957,3,Lombardia,North
12959,3,Friuli-Venezia Giulia,North
12962,0,Lombardia,North
12963,2,Piemonte,North
12964,2,Sicilia,Islands
12965,3,Toscana,Centre
12966,1,Lazio,Centre
12967,2,Veneto,North
12968,1,Lazio,Centre
12969,0,Trentino-Alto Adige,North
12970,0,Lombardia,North
12971,0,Liguria,North
12973,1,Lombardia,North
12974,1,Lombardia,North
12975,2,Sardegna,Islands
12976,1,Lombardia,North
12978,2,Veneto,North
12979,2,Sicilia,Islands
12980,0,Trentino-Alto Adige,North
12981,0,Sicilia,Islands
12982,0,Lombardia,North
12984,2,Lombardia,North
12987,0,Lombardia,North
12988,3,Friuli-Venezia Giulia,North
12990,0,Abruzzo,South
12992,4,Sicilia,Islands
12993,1,Lombardia,North
12994,1,Emilia-Romagna,North
12995,4,Sicilia,Islands
12996,2,Piemonte,North
12997,3,Friuli-Venezia Giulia,North
13000,1,Piemonte,North
13002,0,Liguria,North
13003,0,Piemonte,North
13004,1,Lazio,Centre
13005,0,Lombardia,North
13007,3,Friuli-Venezia Giulia,North
13008,1,Piemonte,North
13011,3,Emilia-Romagna,North
13015,1,Puglia,South
13017,3,Campania,South
13018,0,Lombardia,North
13019,0,Lombardia,North
13020,0,Sardegna,Islands
13021,2,Lazio,Centre
13022,1,Veneto,North
13023,1,Piemonte,North
13024,0,Emilia-Romagna,North
13028,0,Lombardia,North
13030,0,Emilia-Romagna,North
13031,0,Umbria,Centre
13032,2,Abruzzo,South
13036,2,Campania,South
13038,1,Campania,South
13039,1,Lazio,Centre
13040,2,Lombardia,North
13042,4,Lombardia,North
13043,0,Veneto,North
13044,1,Toscana,Centre
13047,1,Emilia-Romagna,North
13048,2,Lombardia,North
13049,0,Trentino-Alto Adige,North
13051,1,Campania,South
13052,1,Sicilia,Islands
13054,2,Lombardia,North
13057,1,Sicilia,Islands
13059,3,Lombardia,North
13060,0,Sicilia,Islands
13061,2,Lombardia,North
13062,3,Sardegna,Islands
13063,3,Puglia,South
13070,0,Puglia,South
13071,4,Lombardia,North
13072,0,Toscana,Centre
13074,0,Trentino-Alto Adige,North
13075,3,Veneto,North
13077,3,Toscana,Centre
13078,2,Lombardia,North
13082,1,Emilia-Romagna,North
13085,1,Emilia-Romagna,North
13087,4,Lombardia,North
13088,2,Toscana,Centre
13090,0,Veneto,North
13091,4,Trentino-Alto Adige,North
13092,4,Puglia,South
13093,2,Piemonte,North
13094,1,Puglia,South
13095,0,Trentino-Alto Adige,North
13096,0,Marche,Centre
13098,3,Lombardia,North
13101,2,Calabria,South
13102,2,Marche,Centre
13104,2,Emilia-Romagna,North
13105,2,Campania,South
13106,1,Puglia,South
13107,0,Marche,Centre
13109,2,Piemonte,North
13110,2,Trentino-Alto Adige,North
13111,0,Marche,Centre
13115,1,Puglia,South
13116,4,Lombardia,North
13117,3,Lombardia,North
13118,0,Liguria,North
13119,1,Veneto,North
13120,0,Lombardia,North
13121,0,Emilia-Romagna,North
13123,0,Lombardia,North
13126,0,Campania,South
13129,2,Umbria,Centre
13132,0,Lazio,Centre
13134,1,Friuli-Venezia Giulia,North
13135,0,Sicilia,Islands
13136,3,Campania,South
13137,0,Toscana,Centre
13139,0,Lombardia,North
13142,3,Sicilia,Islands
13146,4,Lombardia,North
13147,1,Marche,Centre
13148,2,Lombardia,North
13149,0,Veneto,North
13150,2,Campania,South
13151,0,Lombardia,North
13152,0,Campania,South
13153,1,Lazio,Centre
13155,3,Lombardia,North
13156,0,Lazio,Centre
13157,1,Lazio,Centre
13161,0,Piemonte,North
13162,0,Lombardia,North
13164,1,Lombardia,North
13165,2,Marche,Centre
13166,0,Lombardia,North
13168,2,Piemonte,North
13169,0,Puglia,South
13170,1,Emilia-Romagna,North
13171,0,Toscana,Centre
13173,1,Lombardia,North
13175,3,Lombardia,North
13176,4,Lombardia,North
13178,3,Campania,South
13179,3,Lombardia,North
13180,1,Lombardia,North
13181,3,Lombardia,North
13182,1,Lombardia,North
13184,4,Emilia-Romagna,North
13188,3,Puglia,South
13190,3,Lombardia,North
13191,2,Lombardia,North
13192,1,Lazio,Centre
13194,1,Piemonte,North
13195,2,Lombardia,North
13196,1,Emilia-Romagna,North
13198,1,Piemonte,North
13200,3,Lombardia,North
13202,0,Lombardia,North
13203,2,Veneto,North
13205,1,Piemonte,North
13208,2,Veneto,North
13209,1,Emilia-Romagna,North
13211,4,Campania,South
13212,2,Lombardia,North
13213,0,Marche,Centre
13214,1,Lombardia,North
13215,1,Trentino-Alto Adige,North
13218,2,Campania,South
13219,2,Piemonte,North
13223,2,Umbria,Centre
13227,3,Lombardia,North
13228,1,Lombardia,North
13230,2,Veneto,North
13231,4,Lombardia,North
13232,1,Lombardia,North
13233,1,Lombardia,North
13235,3,Umbria,Centre
13237,2,Marche,Centre
13238,3,Lazio,Centre
13239,0,Veneto,North
13240,0,Lombardia,North
13242,3,Lazio,Centre
13243,3,Toscana,Centre
13244,0,Toscana,Centre
13245,0,Veneto,North
13246,1,Lombardia,North
13247,1,Piemonte,North
13248,3,Campania,South
13249,3,Emilia-Romagna,North
13250,3,Piemonte,North
13251,2,Emilia-Romagna,North
13252,1,Calabria,South
13253,2,Emilia-Romagna,North
13254,0,Puglia,South
13255,0,Piemonte,North
13256,0,Trentino-Alto Adige,North
13258,1,Piemonte,North
13259,0,Piemonte,North
13260,0,Lombardia,North
13264,1,Veneto,North
13265,3,Emilia-Romagna,North
13268,0,Lazio,Centre
13269,3,Lombardia,North
13271,3,Lombardia,North
13273,0,Toscana,Centre
13277,0,Lazio,Centre
13278,3,Lombardia,North
13281,3,Veneto,North
13282,1,Lazio,Centre
13283,0,Veneto,North
13284,1,Toscana,Centre
13286,0,Campania,South
13287,3,Lombardia,North
13289,1,Emilia-Romagna,North
13290,1,Veneto,North
13292,2,Liguria,North
13294,1,Lombardia,North
13295,0,Campania,South
13296,3,Lombardia,North
13301,0,Piemonte,North
13302,2,Veneto,North
13303,1,Veneto,North
13306,4,Veneto,North
13307,1,Lazio,Centre
13309,1,Lombardia,North
13310,3,Puglia,South
13312,0,Toscana,Centre
13313,4,Lombardia,North
13314,3,Lombardia,North
13315,2,Abruzzo,South
13316,1,Lazio,Centre
13317,2,Emilia-Romagna,North
13318,0,Lombardia,North
13320,1,Lombardia,North
13321,2,Trentino-Alto Adige,North
13322,2,Lazio,Centre
13326,3,Lombardia,North
13327,3,Lombardia,North
13328,0,Sicilia,Islands
13329,0,Abruzzo,South
13331,3,Piemonte,North
13333,2,Lombardia,North
13334,3,Campania,South
13335,2,Piemonte,North
13337,0,Campania,South
13340,2,Lombardia,North
13342,0,Veneto,North
13345,1,Lombardia,North
13346,0,Lazio,Centre
13347,1,Marche,Centre
13349,2,Lombardia,North
13350,1,Veneto,North
13351,0,Piemonte,North
13352,2,Marche,Centre
13354,3,Veneto,North
13355,0,Veneto,North
13356,4,Marche,Centre
13357,2,Valle d'Aosta,North
13358,2,Toscana,Centre
13359,3,Lombardia,North
13360,1,Lombardia,North
13361,1,Lombardia,North
13362,1,Veneto,North
13363,0,Emilia-Romagna,North
13364,0,Campania,South
13366,3,Lazio,Centre
13368,3,Friuli-Venezia Giulia,North
13369,2,Lombardia,North
13370,2,Emilia-Romagna,North
13372,2,Emilia-Romagna,North
13373,3,Trentino-Alto Adige,North
13374,2,Lazio,Centre
13375,3,Toscana,Centre
13378,0,Umbria,Centre
13379,2,Trentino-Alto Adige,North
13380,1,Lombardia,North
13383,3,Veneto,North
13384,3,Lombardia,North
13385,0,Marche,Centre
13387,0,Lombardia,North
13389,0,Piemonte,North
13391,3,Umbria,Centre
13394,0,Campania,South
13398,2,Veneto,North
13399,3,Emilia-Romagna,North
13400,1,Calabria,South
13402,3,Lombardia,North
13403,1,Lombardia,North
13405,0,Veneto,North
13409,3,Basilicata,South
13410,3,Liguria,North
13411,0,Lombardia,North
13415,3,Toscana,Centre
13416,0,Abruzzo,South
13418,2,Lombardia,North
13420,4,Lombardia,North
13421,3,Emilia-Romagna,North
13422,3,Lombardia,North
13423,2,Abruzzo,South
13424,2,Lombardia,North
13425,2,Toscana,Centre
13427,1,Puglia,South
13428,1,Lombardia,North
13430,2,Lombardia,North
13431,3,Veneto,North
13432,1,Veneto,North
13433,2,Puglia,South
13434,2,Emilia-Romagna,North
13435,0,Piemonte,North
13436,0,Sardegna,Islands
13437,3,Lombardia,North
13438,2,Toscana,Centre
13440,2,Marche,Centre
13441,0,Lombardia,North
13442,2,Basilicata,South
13443,2,Puglia,South
13445,0,Toscana,Centre
13446,0,Marche,Centre
13447,0,Emilia-Romagna,North
13449,3,Sicilia,Islands
13450,0,Veneto,North
13451,0,Basilicata,South
13452,0,Veneto,North
13453,3,Lombardia,North
13456,2,Lombardia,North
13458,0,Campania,South
13460,2,Trentino-Alto Adige,North
13462,2,Marche,Centre
13463,1,Sardegna,Islands
13465,1,Puglia,South
13466,1,Sardegna,Islands
13467,2,Toscana,Centre
13468,2,Lombardia,North
13470,0,Piemonte,North
13475,0,Piemonte,North
13477,2,Lombardia,North
13479,0,Veneto,North
13481,2,Sicilia,Islands
13483,2,Piemonte,North
13484,1,Puglia,South
13485,2,Emilia-Romagna,North
13486,3,Veneto,North
13487,3,Toscana,Centre
13490,1,Lombardia,North
13491,0,Lombardia,North
13493,3,Lazio,Centre
13494,1,Campania,South
13496,0,Lazio,Centre
13498,2,Veneto,North
13499,3,Lombardia,North
13500,4,Lombardia,North
13501,1,Lombardia,North
13502,3,Toscana,Centre
13503,0,Veneto,North
13504,2,Lombardia,North
13507,2,Emilia-Romagna,North
13508,1,Toscana,Centre
13509,4,Trentino-Alto Adige,North
13510,0,Veneto,North
13511,3,Lombardia,North
13512,3,Piemonte,North
13513,4,Marche,Centre
13514,2,Lombardia,North
13518,1,Sardegna,Islands
13519,1,Toscana,Centre
13522,3,Lazio,Centre
13524,0,Lombardia,North
13527,0,Campania,South
13528,2,Sicilia,Islands
13530,1,Piemonte,North
13532,3,Lombardia,North
13534,2,Toscana,Centre
13535,3,Marche,Centre
13538,2,Trentino-Alto Adige,North
13539,3,Lazio,Centre
13540,1,Lazio,Centre
13541,3,Veneto,North
13542,2,Piemonte,North
13543,2,Lombardia,North
13545,0,Veneto,North
13546,0,Emilia-Romagna,North
13547,2,Veneto,North
13550,2,Lazio,Centre
13551,1,Lazio,Centre
13552,3,Lombardia,North
13554,0,Lombardia,North
13556,3,Toscana,Centre
13557,3,Puglia,South
13558,0,Campania,South
13560,0,Emilia-Romagna,North
13561,4,Lombardia,North
13563,2,Lazio,Centre
13565,2,Marche,Centre
13569,1,Veneto,North
13570,1,Piemonte,North
13571,0,Sicilia,Islands
13572,0,Lombardia,North
13575,1,Abruzzo,South
13576,0,Piemonte,North
13579,3,Toscana,Centre
13581,3,Emilia-Romagna,North
13582,0,Emilia-Romagna,North
13583,1,Lombardia,North
13584,2,Veneto,North
13589,3,Lombardia,North
13594,0,Veneto,North
13596,1,Calabria,South
13597,4,Lazio,Centre
13598,0,Friuli-Venezia Giulia,North
13599,3,Lombardia,North
13600,1,Lombardia,North
13601,3,Puglia,South
13604,2,Campania,South
13605,0,Abruzzo,South
13606,3,Emilia-Romagna,North
13607,3,Veneto,North
13610,3,Campania,South
13612,4,Veneto,North
13614,1,Lombardia,North
13615,2,Toscana,Centre
13616,0,Veneto,North
13618,0,Veneto,North
13620,4,Sardegna,Islands
13622,0,Puglia,South
13623,0,Friuli-Venezia Giulia,North
13624,1,Sicilia,Islands
13625,1,Lombardia,North
13631,3,Calabria,South
13633,0,Lombardia,North
13636,3,Marche,Centre
13637,3,Veneto,North
13638,3,Lombardia,North
13639,1,Lombardia,North
13640,2,Lombardia,North
13642,1,Marche,Centre
13644,2,Marche,Centre
13645,2,Abruzzo,South
13647,2,Piemonte,North
13648,1,Lazio,Centre
13649,3,Lombardia,North
13651,0,Lombardia,North
13652,0,Lazio,Centre
13653,3,Piemonte,North
13655,3,Lombardia,North
13656,0,Emilia-Romagna,North
13657,0,Puglia,South
13659,3,Lazio,Centre
13661,2,Campania,South
13663,2,Umbria,Centre
13664,2,Lombardia,North
13666,1,Lombardia,North
13667,0,Lazio,Centre
13668,0,Lombardia,North
13669,2,Emilia-Romagna,North
13672,1,Campania,South
13673,2,Lazio,Centre
13677,2,Puglia,South
13679,1,Friuli-Venezia Giulia,North
13680,0,Puglia,South
13681,1,Lombardia,North
13682,1,Lazio,Centre
13683,2,Veneto,North
13686,1,Friuli-Venezia Giulia,North
13688,2,Puglia,South
13689,2,Emilia-Romagna,North
13690,2,Puglia,South
13691,0,Marche,Centre
13692,1,Abruzzo,South
13693,2,Veneto,North
13694,0,Campania,South
13695,0,Emilia-Romagna,North
13697,1,Lombardia,North
13698,2,Campania,South
13705,0,Lombardia,North
13707,1,Sardegna,Islands
13708,3,Toscana,Centre
13709,3,Lazio,Centre
13711,0,Veneto,North
13713,0,Veneto,North
13714,3,Liguria,North
13716,3,Molise,South
13717,0,Lombardia,North
13718,0,Sicilia,Islands
13719,0,Veneto,North
13723,4,Lombardia,North
13725,2,Veneto,North
13726,0,Lombardia,North
13727,2,Veneto,North
13728,2,Campania,South
13730,0,Emilia-Romagna,North
13731,1,Veneto,North
13732,0,Emilia-Romagna,North
13733,1,Liguria,North
13737,0,Marche,Centre
13739,1,Lombardia,North
13740,3,Trentino-Alto Adige,North
13741,3,Piemonte,North
13743,0,Lombardia,North
13745,0,Lazio,Centre
13746,0,Toscana,Centre
13749,3,Marche,Centre
13750,3,Lazio,Centre
13752,1,Marche,Centre
13753,0,Sardegna,Islands
13755,1,Sicilia,Islands
13756,2,Lombardia,North
13757,4,Toscana,Centre
13758,2,Piemonte,North
13760,2,Emilia-Romagna,North
